"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"GRB2"	7.47268406677978e-112	0.738351808096558	0.691	0.438	1.77408992429419e-107	"Hematopoeitic_cells"	"GRB2"
"MGAT5"	2.34755355764789e-110	0.945226594552129	0.722	0.422	5.57332690121185e-106	"Hematopoeitic_cells"	"MGAT5"
"PRKCA"	1.12284800778648e-109	1.07414386689303	0.504	0.158	2.66575345528589e-105	"Hematopoeitic_cells"	"PRKCA"
"COL1A1.2"	2.75744877207204e-109	-1.56450391531792	0.394	0.515	6.54645912977622e-105	"Hematopoeitic_cells"	"COL1A1"
"CFLAR"	8.03278897235757e-108	0.672243224560444	0.683	0.402	1.90706442992741e-103	"Hematopoeitic_cells"	"CFLAR"
"FAM49B.1"	1.22557130385316e-107	0.79505283125209	0.884	0.645	2.90962883247778e-103	"Hematopoeitic_cells"	"FAM49B"
"NCKAP1L"	4.28569234632844e-107	1.07708243001333	0.555	0.014	1.01746621994184e-102	"Hematopoeitic_cells"	"NCKAP1L"
"GPATCH2.2"	1.13248408685113e-106	-0.815657125895856	0.383	0.631	2.68863047059326e-102	"Hematopoeitic_cells"	"GPATCH2"
"PICALM.1"	1.2047682083249e-106	0.794068575210237	0.844	0.621	2.86024020338415e-102	"Hematopoeitic_cells"	"PICALM"
"ZNF710"	3.11219199450172e-106	0.776879992379315	0.593	0.336	7.38865501414652e-102	"Hematopoeitic_cells"	"ZNF710"
"FGF13.2"	2.22925317698344e-105	-1.34255210802652	0.115	0.541	5.29246996747639e-101	"Hematopoeitic_cells"	"FGF13"
"STK4"	1.46985645562048e-103	0.655125482927316	0.599	0.3	3.48958621128858e-99	"Hematopoeitic_cells"	"STK4"
"ZKSCAN1.2"	1.47242501626852e-103	-0.715064436661213	0.364	0.61	3.49568423112308e-99	"Hematopoeitic_cells"	"ZKSCAN1"
"MIR29B2CHG.2"	6.8347031861585e-103	-0.749961203572005	0.39	0.599	1.62262688342589e-98	"Hematopoeitic_cells"	"MIR29B2CHG"
"GRK3"	2.79133344260328e-102	0.9337351521186	0.602	0.324	6.62690472608445e-98	"Hematopoeitic_cells"	"GRK3"
"TNS3.1"	4.23712457050121e-102	0.964849378253154	0.66	0.504	1.00593574428269e-97	"Hematopoeitic_cells"	"TNS3"
"BMP2K"	1.43504901969572e-101	1.04413829963616	0.698	0.382	3.40694987765961e-97	"Hematopoeitic_cells"	"BMP2K"
"TTC3"	2.08702809788447e-101	-0.808804338444846	0.573	0.763	4.95481340718751e-97	"Hematopoeitic_cells"	"TTC3"
"SSBP2"	1.09281083618457e-100	-0.908346744355761	0.4	0.693	2.59444220618579e-96	"Hematopoeitic_cells"	"SSBP2"
"MAML2.2"	1.526235967504e-100	1.29349952752535	0.885	0.406	3.62343681045124e-96	"Hematopoeitic_cells"	"MAML2"
"ZNF83"	3.62803567874539e-100	-0.630536292065864	0.336	0.584	8.61331950490943e-96	"Hematopoeitic_cells"	"ZNF83"
"EVL.2"	4.68445012660529e-100	-1.0269155871118	0.675	0.756	1.11213530455736e-95	"Hematopoeitic_cells"	"EVL"
"ELOVL5.2"	9.68835473347748e-100	-0.862758488746961	0.325	0.526	2.30011229727489e-95	"Hematopoeitic_cells"	"ELOVL5"
"INSR"	2.26667204928984e-99	-0.900674825496186	0.252	0.606	5.381306112219e-95	"Hematopoeitic_cells"	"INSR"
"NFIC.1"	4.47192189699524e-98	-0.734332254310355	0.451	0.716	1.06167897756564e-93	"Hematopoeitic_cells"	"NFIC"
"SNX29.1"	8.51289822799429e-98	0.738316330965616	0.769	0.605	2.02104716830813e-93	"Hematopoeitic_cells"	"SNX29"
"CTBP2.2"	5.40821170153362e-97	-0.836181746589159	0.461	0.734	1.2839635400611e-92	"Hematopoeitic_cells"	"CTBP2"
"ARHGAP24.2"	7.18484013212287e-97	1.15563036158688	0.531	0.228	1.70575289576729e-92	"Hematopoeitic_cells"	"ARHGAP24"
"RPS6KA3"	7.81851472701685e-97	0.642179190269607	0.548	0.238	1.85619358134107e-92	"Hematopoeitic_cells"	"RPS6KA3"
"MED13L.2"	1.97001427220304e-96	-0.801496876993914	0.859	0.91	4.67701088363723e-92	"Hematopoeitic_cells"	"MED13L"
"KDM5B.1"	3.39928852778246e-96	-0.706796077420272	0.239	0.54	8.07025089380833e-92	"Hematopoeitic_cells"	"KDM5B"
"UBE2H.1"	1.95439095701839e-94	-0.705122692338014	0.523	0.709	4.63991957105735e-90	"Hematopoeitic_cells"	"UBE2H"
"ARPC2"	5.72309522040837e-94	0.574218506902849	0.627	0.35	1.35872003627715e-89	"Hematopoeitic_cells"	"ARPC2"
"CD46.2"	1.01056336466412e-93	-0.657419580009316	0.366	0.589	2.39917848404908e-89	"Hematopoeitic_cells"	"CD46"
"ARHGAP26.1"	1.27306948653892e-93	0.974131115386895	0.716	0.353	3.02239426799205e-89	"Hematopoeitic_cells"	"ARHGAP26"
"ATP2B1"	2.10732127260678e-93	0.821927409852483	0.506	0.265	5.00299143329576e-89	"Hematopoeitic_cells"	"ATP2B1"
"PDLIM5.1"	2.51419253982349e-93	-0.846154719469728	0.445	0.676	5.96894450879494e-89	"Hematopoeitic_cells"	"PDLIM5"
"GPHN"	2.53155335491499e-92	-0.80897191408497	0.435	0.688	6.01016081990368e-88	"Hematopoeitic_cells"	"GPHN"
"RESF1"	4.94164554770186e-91	0.630393407889066	0.542	0.276	1.1731960694799e-86	"Hematopoeitic_cells"	"RESF1"
"AHI1"	1.47697688736365e-90	-0.689849333825292	0.37	0.643	3.50649082829005e-86	"Hematopoeitic_cells"	"AHI1"
"MANBA"	2.22887416812232e-90	0.676113157246033	0.557	0.323	5.29157016253919e-86	"Hematopoeitic_cells"	"MANBA"
"KAT6B.2"	2.2778691972232e-90	-0.77432639175553	0.454	0.699	5.4078892611276e-86	"Hematopoeitic_cells"	"KAT6B"
"ZNF586.2"	2.56265045877493e-90	-0.625488731665484	0.329	0.564	6.08398845417756e-86	"Hematopoeitic_cells"	"ZNF586"
"TASP1"	1.20315080782192e-88	-0.608151349778983	0.265	0.534	2.85640033285002e-84	"Hematopoeitic_cells"	"TASP1"
"GAS7.2"	5.99224278811787e-88	1.11347152118193	0.558	0.167	1.42261836032706e-83	"Hematopoeitic_cells"	"GAS7"
"NCKAP5.2"	1.67941959012771e-86	-1.08349127301435	0.217	0.605	3.98711004892219e-82	"Hematopoeitic_cells"	"NCKAP5"
"SRPK2.1"	4.6331025100376e-86	-0.744467881023483	0.681	0.806	1.09994486690803e-81	"Hematopoeitic_cells"	"SRPK2"
"RCOR3.2"	6.10256273923042e-86	-0.628187160697598	0.381	0.577	1.44880941992069e-81	"Hematopoeitic_cells"	"RCOR3"
"MNAT1"	6.54317539971254e-86	-0.636317534661917	0.342	0.594	1.55341527164575e-81	"Hematopoeitic_cells"	"MNAT1"
"FAM214A.2"	1.41637019007508e-85	-0.799043279349487	0.405	0.637	3.36260446825725e-81	"Hematopoeitic_cells"	"FAM214A"
"WWOX.2"	7.99604797894898e-85	-1.07721243300483	0.756	0.818	1.89834175068228e-80	"Hematopoeitic_cells"	"WWOX"
"GSAP"	2.41342954704131e-84	0.695845302235388	0.524	0.296	5.72972308763078e-80	"Hematopoeitic_cells"	"GSAP"
"BTRC.1"	3.3832721421292e-84	-0.730289935851217	0.385	0.626	8.03222639262894e-80	"Hematopoeitic_cells"	"BTRC"
"BMPR1A"	4.04815812477308e-84	-0.59973128046121	0.244	0.51	9.61073220402377e-80	"Hematopoeitic_cells"	"BMPR1A"
"PARP14"	5.83429818653171e-84	0.710198407606776	0.666	0.358	1.38512073246449e-79	"Hematopoeitic_cells"	"PARP14"
"SMYD3.2"	9.23222651111051e-84	-1.00706614624862	0.761	0.821	2.19182289600275e-79	"Hematopoeitic_cells"	"SMYD3"
"DLG1"	9.27452551405002e-83	-0.696567222406706	0.554	0.723	2.20186510229062e-78	"Hematopoeitic_cells"	"DLG1"
"SKAP2"	1.35786829360822e-82	0.664772026076676	0.515	0.219	3.22371511585527e-78	"Hematopoeitic_cells"	"SKAP2"
"PSAP"	2.12829721865402e-82	0.820439613106511	0.563	0.372	5.0527904268065e-78	"Hematopoeitic_cells"	"PSAP"
"KIF13A"	2.39486189042898e-82	-0.744907229537009	0.396	0.696	5.68564161406743e-78	"Hematopoeitic_cells"	"KIF13A"
"RABEP1.2"	2.23547989333044e-81	-0.751295486643261	0.566	0.708	5.3072528147558e-77	"Hematopoeitic_cells"	"RABEP1"
"SPRED2.1"	2.37507531330946e-81	-0.693512470465674	0.246	0.533	5.63866630132798e-77	"Hematopoeitic_cells"	"SPRED2"
"AAK1"	3.34120575237292e-81	0.634265711701502	0.708	0.501	7.93235657670856e-77	"Hematopoeitic_cells"	"AAK1"
"MT-CO3.2"	1.00407486065231e-79	-1.27224958882075	0.583	0.736	2.38377412667466e-75	"Hematopoeitic_cells"	"MT-CO3"
"RBPJ"	1.49258491523468e-79	0.73536102618069	0.571	0.407	3.54354584725866e-75	"Hematopoeitic_cells"	"RBPJ"
"CTNNA1"	2.64767829995161e-79	-0.625734500155497	0.445	0.677	6.28585305191511e-75	"Hematopoeitic_cells"	"CTNNA1"
"RALGAPA1"	3.50773634337518e-79	-0.604592244286576	0.505	0.697	8.32771685280702e-75	"Hematopoeitic_cells"	"RALGAPA1"
"AKAP8L.1"	9.69745487784441e-79	-0.524114410161311	0.33	0.52	2.30227276254904e-74	"Hematopoeitic_cells"	"AKAP8L"
"PLEKHA5"	2.20783172299878e-77	-0.760813567285542	0.289	0.597	5.24161329357141e-73	"Hematopoeitic_cells"	"PLEKHA5"
"POGZ.1"	3.39954407871519e-77	-0.615411412342466	0.499	0.697	8.07085759727772e-73	"Hematopoeitic_cells"	"POGZ"
"INPP4A"	1.00922021988126e-76	0.595868622544608	0.602	0.331	2.39598972402011e-72	"Hematopoeitic_cells"	"INPP4A"
"TNRC6A"	3.01479278116382e-76	-0.637475247232201	0.601	0.759	7.15741954176103e-72	"Hematopoeitic_cells"	"TNRC6A"
"TFDP2.1"	9.6637233841042e-76	-0.615232726503832	0.275	0.541	2.29426456862018e-71	"Hematopoeitic_cells"	"TFDP2"
"TBC1D16.1"	5.07084792557393e-75	-0.61434551316049	0.22	0.512	1.20387000601051e-70	"Hematopoeitic_cells"	"TBC1D16"
"SP100"	1.89551322979213e-74	0.608477268106179	0.757	0.449	4.50013795884949e-70	"Hematopoeitic_cells"	"SP100"
"PHF14"	2.72557557183497e-74	-0.605820652148895	0.466	0.665	6.47078896509339e-70	"Hematopoeitic_cells"	"PHF14"
"PDXDC1.1"	3.47507811590662e-74	-0.659721481218534	0.528	0.748	8.25018295497392e-70	"Hematopoeitic_cells"	"PDXDC1"
"MAST2"	9.45255817006531e-74	-0.599469448035789	0.289	0.532	2.24413183515521e-69	"Hematopoeitic_cells"	"MAST2"
"STK3"	1.52988308876482e-73	-0.69216225752332	0.495	0.705	3.63209544103655e-69	"Hematopoeitic_cells"	"STK3"
"SMIM14.2"	6.90677544612317e-73	-0.61002169659282	0.317	0.557	1.6397375586641e-68	"Hematopoeitic_cells"	"SMIM14"
"CPLANE1"	3.78363569026195e-72	-0.56656110652236	0.277	0.539	8.9827294922509e-68	"Hematopoeitic_cells"	"CPLANE1"
"FTX"	5.83318465111018e-72	-0.677167289735341	0.917	0.952	1.38485636802007e-67	"Hematopoeitic_cells"	"FTX"
"ACTN4"	2.6037590544462e-71	-0.551845826609423	0.392	0.594	6.18158437116073e-67	"Hematopoeitic_cells"	"ACTN4"
"PARP4"	1.32820943083207e-70	0.517595494719421	0.561	0.297	3.15330200973841e-66	"Hematopoeitic_cells"	"PARP4"
"CHD6.1"	5.40642713234695e-70	-0.560804792232196	0.456	0.637	1.28353986549049e-65	"Hematopoeitic_cells"	"CHD6"
"NR3C1.2"	7.22915392283474e-70	0.608873406852443	0.655	0.34	1.7162734328202e-65	"Hematopoeitic_cells"	"NR3C1"
"JAK2"	5.2347876736736e-69	0.5470054347203	0.523	0.297	1.24279094160685e-64	"Hematopoeitic_cells"	"JAK2"
"SMARCA4"	1.04862741290583e-68	-0.504776567028949	0.323	0.529	2.48954634097974e-64	"Hematopoeitic_cells"	"SMARCA4"
"INPP4B.2"	2.1591212740169e-68	-0.998904002600677	0.352	0.65	5.12596981664351e-64	"Hematopoeitic_cells"	"INPP4B"
"SLMAP.1"	6.01424026304418e-68	-0.586197843518132	0.482	0.642	1.42784078084932e-63	"Hematopoeitic_cells"	"SLMAP"
"GTF2I.1"	7.33434544236388e-68	-0.574034720937918	0.626	0.774	1.74124695147161e-63	"Hematopoeitic_cells"	"GTF2I"
"ARHGAP35.2"	1.61546158647186e-67	-0.562675701263557	0.35	0.539	3.83526735244285e-63	"Hematopoeitic_cells"	"ARHGAP35"
"STK39.2"	6.92296154595541e-67	-0.669037852794004	0.334	0.536	1.64358030062527e-62	"Hematopoeitic_cells"	"STK39"
"JAZF1.1"	7.31260642504974e-67	0.604619454897676	0.59	0.392	1.73608589137106e-62	"Hematopoeitic_cells"	"JAZF1"
"AOPEP.1"	8.62992283018377e-67	-0.666970524326307	0.437	0.645	2.04882997911393e-62	"Hematopoeitic_cells"	"AOPEP"
"TGFBR2.2"	6.41207082298381e-66	0.631363386556873	0.603	0.195	1.52228973408459e-61	"Hematopoeitic_cells"	"TGFBR2"
"EXT1"	9.28844250904239e-66	-0.872410985649194	0.438	0.762	2.20516913607175e-61	"Hematopoeitic_cells"	"EXT1"
"TRIO"	1.76096797963875e-65	-0.704322567667163	0.704	0.878	4.18071408046036e-61	"Hematopoeitic_cells"	"TRIO"
"FTO"	2.17625390818664e-65	-0.594818262109073	0.556	0.714	5.1666444034259e-61	"Hematopoeitic_cells"	"FTO"
"TAOK3"	9.27720464016762e-65	0.630252529640264	0.799	0.579	2.20250115362219e-60	"Hematopoeitic_cells"	"TAOK3"
"DCAF10.1"	1.35453924954594e-64	-0.627807392051169	0.366	0.529	3.21581163234703e-60	"Hematopoeitic_cells"	"DCAF10"
"ITSN2"	1.37385948973005e-64	0.511591863810586	0.673	0.423	3.26167981456811e-60	"Hematopoeitic_cells"	"ITSN2"
"IGF2R"	1.84294275055196e-64	0.53306469389881	0.523	0.336	4.37533038408542e-60	"Hematopoeitic_cells"	"IGF2R"
"PPP1R12B"	2.05939467113765e-64	-0.592052488502555	0.389	0.592	4.88920888874789e-60	"Hematopoeitic_cells"	"PPP1R12B"
"VAV3.2"	4.15025640556487e-64	-0.798056686499962	0.586	0.624	9.85312373245157e-60	"Hematopoeitic_cells"	"VAV3"
"THRB"	7.07566940173332e-64	-0.780994731299044	0.234	0.56	1.67983467266551e-59	"Hematopoeitic_cells"	"THRB"
"VWA8.2"	1.36277546477027e-63	-0.606096137845824	0.48	0.645	3.23536523091111e-59	"Hematopoeitic_cells"	"VWA8"
"OSBPL10"	1.83648537356922e-63	-0.758578825401002	0.142	0.502	4.35999992539069e-59	"Hematopoeitic_cells"	"OSBPL10"
"LONP2.1"	2.04010010690716e-63	-0.569013148835342	0.468	0.638	4.84340166380828e-59	"Hematopoeitic_cells"	"LONP2"
"UGGT2"	4.26470486212254e-63	-0.551630942736398	0.312	0.564	1.01248358131651e-58	"Hematopoeitic_cells"	"UGGT2"
"CBR4"	1.06877360152088e-62	-0.532696542625518	0.313	0.529	2.53737540737073e-58	"Hematopoeitic_cells"	"CBR4"
"KIF16B.2"	4.94624918459278e-62	-0.641713259938072	0.346	0.574	1.17428901891417e-57	"Hematopoeitic_cells"	"KIF16B"
"PIP5K1A.1"	5.19229637801263e-62	-0.631130388400927	0.47	0.64	1.23270308310398e-57	"Hematopoeitic_cells"	"PIP5K1A"
"BACH1.1"	5.93642881440761e-62	0.657622660280946	0.626	0.34	1.40936756482851e-57	"Hematopoeitic_cells"	"BACH1"
"CAB39"	9.09165109361209e-62	0.513462130161102	0.626	0.431	2.15844888613445e-57	"Hematopoeitic_cells"	"CAB39"
"ACBD6.1"	1.3599837940653e-61	-0.533407472101061	0.443	0.622	3.22873752549043e-57	"Hematopoeitic_cells"	"ACBD6"
"STRBP.2"	3.9011095429139e-61	-0.634522379979881	0.349	0.594	9.26162416583188e-57	"Hematopoeitic_cells"	"STRBP"
"C20orf194"	4.90741088223845e-61	0.705868563607374	0.661	0.537	1.16506841755223e-56	"Hematopoeitic_cells"	"C20orf194"
"NBEAL1"	1.28694129735683e-60	-0.570444840582852	0.422	0.634	3.05532733405484e-56	"Hematopoeitic_cells"	"NBEAL1"
"CERS6.2"	1.45829578482528e-60	-0.687533568432568	0.514	0.711	3.46214002275369e-56	"Hematopoeitic_cells"	"CERS6"
"DENND1B.2"	1.93202028501706e-60	-0.807527419879154	0.611	0.61	4.58680935865901e-56	"Hematopoeitic_cells"	"DENND1B"
"TMEM135"	3.08655880032224e-60	-0.56624109925093	0.34	0.546	7.32779924784502e-56	"Hematopoeitic_cells"	"TMEM135"
"CYFIP1"	3.0865748695303e-60	0.563829694857349	0.534	0.412	7.32783739775189e-56	"Hematopoeitic_cells"	"CYFIP1"
"SESTD1"	5.88772398522004e-60	-0.624137228174867	0.315	0.567	1.39780455133109e-55	"Hematopoeitic_cells"	"SESTD1"
"USP15"	1.96411409807722e-59	0.50378377384433	0.711	0.505	4.66300328024513e-55	"Hematopoeitic_cells"	"USP15"
"MYO9A"	1.02362369456607e-58	-0.60206903625184	0.443	0.68	2.4301850132693e-54	"Hematopoeitic_cells"	"MYO9A"
"WWP1.2"	2.79007411369477e-58	-0.751329847390526	0.524	0.732	6.62391495332276e-54	"Hematopoeitic_cells"	"WWP1"
"GOLGB1"	1.91945251023399e-57	-0.52300811052806	0.412	0.615	4.55697220454651e-53	"Hematopoeitic_cells"	"GOLGB1"
"XIST"	3.66803839560237e-57	-0.561337754289336	0.917	0.939	8.70828995499958e-53	"Hematopoeitic_cells"	"XIST"
"ERGIC1.2"	9.49590838798225e-57	-0.561596063687368	0.378	0.557	2.25442361039087e-52	"Hematopoeitic_cells"	"ERGIC1"
"UBE2E2.2"	1.7381871676387e-56	0.774078647678159	0.686	0.44	4.12663015469105e-52	"Hematopoeitic_cells"	"UBE2E2"
"TAB2"	1.86457764744529e-56	0.504610251610984	0.608	0.397	4.42669379279986e-52	"Hematopoeitic_cells"	"TAB2"
"ANO10"	3.43978890693587e-56	-0.527290768675299	0.277	0.505	8.16640284395646e-52	"Hematopoeitic_cells"	"ANO10"
"ULK4.1"	4.56405209087914e-56	-0.583756562829339	0.378	0.588	1.08355160689562e-51	"Hematopoeitic_cells"	"ULK4"
"PLXDC2.2"	7.18296054367051e-56	1.08495844891951	0.7	0.535	1.70530666267282e-51	"Hematopoeitic_cells"	"PLXDC2"
"IQGAP2"	1.17870860902807e-54	0.718120620800996	0.66	0.404	2.79837210869355e-50	"Hematopoeitic_cells"	"IQGAP2"
"NSD3.2"	2.59155587597697e-54	-0.538491780487705	0.534	0.632	6.15261280515692e-50	"Hematopoeitic_cells"	"NSD3"
"RNF130"	9.84484984515236e-54	0.585876018477638	0.589	0.496	2.33726580173762e-49	"Hematopoeitic_cells"	"RNF130"
"ENOSF1.1"	2.18618074622556e-53	-0.528996433852153	0.342	0.58	5.1902117096141e-49	"Hematopoeitic_cells"	"ENOSF1"
"MIB1"	5.46188169693955e-53	-0.501901750152139	0.342	0.547	1.29670533367042e-48	"Hematopoeitic_cells"	"MIB1"
"PHACTR2"	7.59262682770131e-53	0.628850149117125	0.557	0.369	1.80256553516457e-48	"Hematopoeitic_cells"	"PHACTR2"
"ANK3.2"	1.65783803947651e-52	-0.928297626251248	0.283	0.599	3.93587328952119e-48	"Hematopoeitic_cells"	"ANK3"
"EHBP1.2"	2.57840800831043e-52	-0.624881316364619	0.357	0.569	6.12139845252979e-48	"Hematopoeitic_cells"	"EHBP1"
"KIAA0319L.1"	1.46624288822809e-51	-0.511115862606604	0.475	0.652	3.4810072409423e-47	"Hematopoeitic_cells"	"KIAA0319L"
"AP2A2"	4.25675088735283e-51	0.534792293931806	0.504	0.368	1.01059522816644e-46	"Hematopoeitic_cells"	"AP2A2"
"FMN1"	6.75302120187665e-51	0.738242983861597	0.531	0.391	1.60323476353754e-46	"Hematopoeitic_cells"	"FMN1"
"ZBTB20.1"	1.26216865745928e-50	-0.588366863929525	0.876	0.904	2.99651460967408e-46	"Hematopoeitic_cells"	"ZBTB20"
"GOLGA4"	1.83580499694641e-50	-0.521224543334061	0.675	0.797	4.35838464325047e-46	"Hematopoeitic_cells"	"GOLGA4"
"DCAF6"	2.54618965134838e-50	-0.548770496877964	0.405	0.594	6.04490885126618e-46	"Hematopoeitic_cells"	"DCAF6"
"RNF149"	2.68209098191925e-50	0.514807155967669	0.674	0.497	6.3675522001745e-46	"Hematopoeitic_cells"	"RNF149"
"RPL41.2"	5.22466374424579e-50	-0.659521860503549	0.364	0.511	1.24038741952139e-45	"Hematopoeitic_cells"	"RPL41"
"TCF7L2.1"	1.09647622440187e-49	-0.736339865168709	0.32	0.582	2.60314420435249e-45	"Hematopoeitic_cells"	"TCF7L2"
"EHMT1.2"	1.11266964709029e-48	-0.553387908592586	0.678	0.741	2.64158900915705e-44	"Hematopoeitic_cells"	"EHMT1"
"MYOF"	1.20319818121626e-48	-0.572913182689316	0.354	0.642	2.85651280202552e-44	"Hematopoeitic_cells"	"MYOF"
"CMIP"	4.72048600772618e-48	0.50758542814726	0.728	0.523	1.12069058309427e-43	"Hematopoeitic_cells"	"CMIP"
"SLC44A1"	6.59136449461192e-48	-0.508613760288902	0.294	0.524	1.56485584466582e-43	"Hematopoeitic_cells"	"SLC44A1"
"TBL1XR1"	2.14650089940003e-47	-0.506529029046971	0.677	0.75	5.09600778526561e-43	"Hematopoeitic_cells"	"TBL1XR1"
"HLCS.1"	5.4269722983307e-47	-0.547068515171796	0.331	0.55	1.28841749334669e-42	"Hematopoeitic_cells"	"HLCS"
"TTC28.2"	1.24271458365707e-45	-0.701207896895264	0.324	0.58	2.95032869306025e-41	"Hematopoeitic_cells"	"TTC28"
"GALNT10"	1.50215768597827e-45	-0.565356741350681	0.41	0.55	3.56627256228102e-41	"Hematopoeitic_cells"	"GALNT10"
"FRS2.1"	4.06010537029642e-45	-0.612881395665757	0.432	0.56	9.63909615962073e-41	"Hematopoeitic_cells"	"FRS2"
"LRRFIP2"	1.30959372885704e-44	-0.515258619680016	0.407	0.558	3.1091064716795e-40	"Hematopoeitic_cells"	"LRRFIP2"
"RABGAP1L"	1.03132220598409e-43	0.504573678711453	0.862	0.727	2.44846204922682e-39	"Hematopoeitic_cells"	"RABGAP1L"
"NEAT1.1"	1.61170808328002e-42	-0.670591582666932	0.931	0.96	3.8263561605151e-38	"Hematopoeitic_cells"	"NEAT1"
"MAP3K5"	8.02069743763674e-42	0.510507332379349	0.622	0.392	1.90419377866934e-37	"Hematopoeitic_cells"	"MAP3K5"
"MIR4435-2HG.2"	1.42919646188672e-41	-0.624820051021042	0.395	0.589	3.39305532016525e-37	"Hematopoeitic_cells"	"MIR4435-2HG"
"CENPP.2"	1.71153825187351e-41	-0.710872051251453	0.397	0.522	4.06336296377289e-37	"Hematopoeitic_cells"	"CENPP"
"LDLRAD4.2"	3.21941457979476e-41	-0.612791673371202	0.844	0.817	7.64321215389073e-37	"Hematopoeitic_cells"	"LDLRAD4"
"GMDS"	6.89651190731428e-41	-0.540438742839644	0.52	0.644	1.63730089191548e-36	"Hematopoeitic_cells"	"GMDS"
"FKBP5"	1.64291436866629e-40	0.83680792295844	0.556	0.35	3.90044300265064e-36	"Hematopoeitic_cells"	"FKBP5"
"PDE4B"	1.82275830947749e-40	0.709508202727724	0.611	0.268	4.32741050253051e-36	"Hematopoeitic_cells"	"PDE4B"
"ITPR1.2"	2.20235364753988e-40	-0.617413747414185	0.556	0.586	5.22860779462443e-36	"Hematopoeitic_cells"	"ITPR1"
"CPQ.1"	3.41245919647737e-37	0.542079885283708	0.52	0.365	8.10151937835692e-33	"Hematopoeitic_cells"	"CPQ"
"RAB31"	2.40785126964192e-36	0.584668454065895	0.559	0.345	5.71647969925689e-32	"Hematopoeitic_cells"	"RAB31"
"DIAPH2.2"	6.04816614028975e-36	0.504705574450055	0.64	0.391	1.43589512336619e-31	"Hematopoeitic_cells"	"DIAPH2"
"MT-CO2.2"	5.16746789025935e-34	-0.840698328239943	0.512	0.627	1.22680855182647e-29	"Hematopoeitic_cells"	"MT-CO2"
"GNAQ"	9.90638374031179e-34	0.504490038657624	0.751	0.675	2.35187456378742e-29	"Hematopoeitic_cells"	"GNAQ"
"ANKRD28"	8.00472122304027e-33	-0.504575878361039	0.33	0.585	1.90040086556199e-28	"Hematopoeitic_cells"	"ANKRD28"
"ARHGEF3.1"	4.12776120803597e-32	-0.511293029008911	0.5	0.651	9.79971788399819e-28	"Hematopoeitic_cells"	"ARHGEF3"
"MT-ATP6.2"	1.34400136556175e-31	-0.846543079051008	0.423	0.539	3.19079364198014e-27	"Hematopoeitic_cells"	"MT-ATP6"
"MLLT3"	1.63397278524875e-30	-0.562730637018559	0.266	0.509	3.87921478945906e-26	"Hematopoeitic_cells"	"MLLT3"
"FUT8.2"	1.20943459957669e-28	-0.551583312987698	0.5	0.691	2.87131868285503e-24	"Hematopoeitic_cells"	"FUT8"
"ZSWIM6"	4.60277574221202e-27	0.529971800222617	0.719	0.616	1.09274498895856e-22	"Hematopoeitic_cells"	"ZSWIM6"
"RALGPS2.2"	3.75076539984439e-26	-0.632759291707742	0.273	0.582	8.90469213577056e-22	"Hematopoeitic_cells"	"RALGPS2"
"FGD4"	6.52118505488905e-26	0.523489785696803	0.508	0.395	1.54819454388121e-21	"Hematopoeitic_cells"	"FGD4"
"BCL2.2"	1.45271922948211e-25	-0.534342660432475	0.62	0.726	3.44890072271348e-21	"Hematopoeitic_cells"	"BCL2"
"MT-ND3.2"	1.22174927839138e-23	-0.621386366133632	0.401	0.504	2.90055496182899e-19	"Hematopoeitic_cells"	"MT-ND3"
"ANKH.1"	1.86582971564832e-22	0.514417945311815	0.523	0.336	4.42966632792068e-18	"Hematopoeitic_cells"	"ANKH"
"MT-CO1.2"	8.71325671901772e-22	-0.710486143393193	0.511	0.627	2.068614277662e-17	"Hematopoeitic_cells"	"MT-CO1"
"PTPRM.2"	3.47203801947564e-21	-0.505160651197555	0.507	0.57	8.24296546203711e-17	"Hematopoeitic_cells"	"PTPRM"
